route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
38,1382_NE,1382_2591,Sibírska,,1,,259488,0,0
38,1382_NE,1382_2592,Sídlisko III,,0,,259487,0,0
38,1382_NE,1382_2593,Sibírska,,1,,259488,0,0
22,1382_PD,1382_2594,Šidlovec,,0,,259290,0,0
38,1382_NE,1382_2595,Sídlisko III,,0,,259487,0,0
38,1382_NE,1382_2596,Sibírska,,1,,259488,0,0
38,1382_NE,1382_2597,Sídlisko III,,0,,259487,0,0
8,1382_PD,1382_2598,Sídlisko III,,0,,259020,0,0
38,1382_NE,1382_2599,Sibírska,,1,,259488,0,0
5,1382_SO,1382_26,Obrancov mieru,,1,,258995,0,0
8,1382_PD,1382_2600,Sídlisko III,,0,,259020,0,0
38,1382_NE,1382_2601,Sídlisko III,,0,,259487,0,0
4,1382_NE,1382_2602,KOŠICKÁ-ŠVÁBSKA POD ŠALGOVÍKOM,,1,,258976,0,0
38,1382_NE,1382_2603,Sibírska,,1,,259488,0,0
13,1382_NE,1382_2604,Čierny most,,0,,259129,0,0
38,1382_NE,1382_2606,Sídlisko III,,0,,259487,0,0
38,1382_NE,1382_2607,Sibírska,,1,,259488,0,0
38,1382_NE,1382_2609,Sídlisko III,,0,,259487,0,0
38,1382_NE,1382_2610,Sibírska,,1,,259488,0,0
38,1382_NE,1382_2611,Sídlisko III,,0,,259487,0,0
22,1382_PD,1382_2612,Šalgovík,,1,,259303,0,0
8,1382_PD,1382_2613,Sídlisko III,,0,,259020,0,0
27,1382_NE,1382_2615,Terchovská,,1,,259370,0,0
7,1382_PD,1382_2616,Dopravný podnik,,0,,259004,0,0
15,1382_NE,1382_2617,Nemocnica,,1,,259217,0,0
15,1382_NE,1382_2618,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
27,1382_NE,1382_2619,Hviezdna,,0,,259373,0,0
27,1382_NE,1382_2621,Terchovská,,1,,259370,0,0
38,1382_NE,1382_2622,Železničná stanica,,1,,259490,0,0
8,1382_PD,1382_2623,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2626,Sídlisko III,,0,,259020,0,0
8,1382_NE,1382_2627,Sibírska,,1,,259017,0,0
8,1382_NE,1382_2628,Sídlisko III,,0,,259020,0,0
15,1382_NE,1382_2629,Nemocnica,,1,,259217,0,0
13,1382_SO,1382_263,PODHRADÍK ČIERNY MOST,,0,,259125,0,0
4,1382_NE,1382_2630,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2631,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2632,Sibírska,,1,,259019,0,0
15,1382_NE,1382_2633,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
8,1382_NE,1382_2634,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2636,Pod Šalgovíkom,,1,,258971,0,0
8,1382_PD,1382_2637,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2638,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2639,Sibírska,,1,,259019,0,0
27,1382_SO,1382_264,Terchovská,,1,,259370,0,0
8,1382_NE,1382_2640,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2641,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2642,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2643,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2644,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2645,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2647,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2648,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2649,Sibírska,,1,,259019,0,0
15,1382_SO,1382_265,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
8,1382_NE,1382_2650,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2651,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2652,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2653,Sibírska,,1,,259019,0,0
27,1382_NE,1382_2655,Hviezdna,,0,,259373,0,0
8,1382_NE,1382_2656,Sídlisko III,,0,,259020,0,0
27,1382_NE,1382_2657,Terchovská,,1,,259370,0,0
4,1382_NE,1382_2658,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2659,Sídlisko III,,0,,258972,0,0
32,1382_PD,1382_266,Sibírska,,1,,259430,0,0
15,1382_NE,1382_2660,Nemocnica,,1,,259217,0,0
15,1382_NE,1382_2662,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
15,1382_NE,1382_2663,Poliklinika,,1,,259213,0,0
8,1382_PD,1382_2666,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2667,Sídlisko III,,0,,259020,0,0
15,1382_SO,1382_267,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
5,1382_NE,1382_2670,Bajkalská-Sídlisko III ->8 Sibírska,,0,,258996,0,0
8,1382_NE,1382_2671,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2672,Sídlisko III,,0,,259020,0,0
8,1382_NE,1382_2675,Sibírska,,1,,259019,0,0
22,1382_PD,1382_2676,Trojica-Cemjata,,0,,259307,0,0
22,1382_PD,1382_2678,Trojica-Cemjata,,0,,259307,0,0
8,1382_NE,1382_2679,Sídlisko III,,0,,259020,0,0
27,1382_SO,1382_268,Hviezdna,,0,,259373,0,0
8,1382_NE,1382_2680,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2681,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2683,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2684,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2685,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2686,Sídlisko III,,0,,259020,0,0
22,1382_PD,1382_2687,Šidlovec,,0,,259293,0,0
4,1382_NE,1382_2688,Pod Šalgovíkom,,1,,258971,0,0
22,1382_PD,1382_2689,Šalgovík,,1,,259303,0,0
15,1382_SO,1382_269,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
4,1382_NE,1382_2691,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2692,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2693,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2694,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2695,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2696,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2698,Sibírska,,1,,259019,0,0
27,1382_PD,1382_2699,Trojica -> 41 Surdok,,0,,259381,0,0
8,1382_SO,1382_27,Sibírska,,1,,259019,0,0
27,1382_SO,1382_270,Terchovská,,1,,259370,0,0
4,1382_SO,1382_2701,KOŠICKÁ-ŠVÁBSKA POD ŠALGOVÍKOM,,1,,258976,0,0
8,1382_PD,1382_2703,Sídlisko III,,0,,259020,0,0
15,1382_SO,1382_271,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
8,1382_PD,1382_2711,Sídlisko III,,0,,259020,0,0
1,1382_PD,1382_2712,Solivar,,1,,258948,0,0
1,1382_PD,1382_2713,Solivar,,1,,258948,0,0
8,1382_NE,1382_2716,Sídlisko III,,0,,259020,0,0
15,1382_SO,1382_2717,KOLLÁROVA ZA KALVÁRIOU,,0,,259218,0,0
4,1382_NE,1382_2718,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2719,Sídlisko III,,0,,258972,0,0
27,1382_SO,1382_272,Hviezdna,,0,,259373,0,0
8,1382_NE,1382_2720,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2721,Sídlisko III,,0,,259020,0,0
7,1382_PD,1382_2722,Budovateľská,,1,,259012,0,0
14,1382_NE,1382_2724,Garrett-Záborské,,1,,259186,0,0
7,1382_NE,1382_2725,Veľká pošta ->36 Pod Šalgovíkom,,1,,259007,0,0
14,1382_NE,1382_2726,Kpt. Nálepku,,0,,259177,0,0
7,1382_NE,1382_2727,Dopravný podnik,,0,,259004,0,0
12,1382_SO,1382_2729,Sibírska,,1,,259108,0,0
15,1382_SO,1382_273,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
4,1382_NE,1382_2733,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2738,Sídlisko III,,0,,258972,0,0
36,1382_NE,1382_2740,Pod Šalgovíkom,,1,,259466,0,0
8,1382_NE,1382_2743,Sibírska,,1,,259019,0,0
15,1382_NE,1382_2747,KOLLÁROVA ZA KALVÁRIOU,,0,,259218,0,0
8,1382_NE,1382_2748,Sídlisko III,,0,,259020,0,0
15,1382_SO,1382_275,Nemocnica,,1,,259217,0,0
4,1382_NE,1382_2752,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2753,Sídlisko III,,0,,258972,0,0
15,1382_SO,1382_276,Nemocnica,,1,,259217,0,0
8,1382_NE,1382_2772,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2773,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2775,Pod Šalgovíkom,,1,,258971,0,0
27,1382_SO,1382_278,Terchovská,,1,,259370,0,0
4,1382_NE,1382_2780,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2781,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2782,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2783,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2784,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2785,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2787,Sídlisko III,,0,,259020,0,0
8,1382_NE,1382_2788,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2789,Pod Šalgovíkom,,1,,258971,0,0
27,1382_SO,1382_279,Hviezdna,,0,,259373,0,0
4,1382_NE,1382_2790,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2791,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2792,Sídlisko III,,0,,259020,0,0
8,1382_NE,1382_2793,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2794,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2795,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2796,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2797,Sídlisko III,,0,,259020,0,0
8,1382_NE,1382_2798,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2799,Sídlisko III,,0,,259020,0,0
27,1382_SO,1382_280,Terchovská,,1,,259370,0,0
4,1382_NE,1382_2802,Pod Šalgovíkom,,1,,258973,0,0
4,1382_NE,1382_2803,Sídlisko III,,0,,258972,0,0
4,1382_NE,1382_2804,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2805,Sídlisko III,,0,,258972,0,0
4,1382_NE,1382_2806,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2807,Sídlisko III,,0,,258972,0,0
8,1382_PD,1382_2808,Sídlisko III,,0,,259020,0,0
12,1382_SO,1382_2809,Sibírska,,1,,259112,0,0
27,1382_SO,1382_281,Hviezdna,,0,,259373,0,0
12,1382_SO,1382_2810,Dúbravská,,0,,259107,0,0
12,1382_SO,1382_2811,Sibírska,,1,,259112,0,0
8,1382_NE,1382_2813,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2814,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2815,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2816,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2817,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2819,Sídlisko III,,0,,259020,0,0
27,1382_SO,1382_282,Terchovská,,1,,259370,0,0
8,1382_NE,1382_2820,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2823,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2824,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2825,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2826,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2827,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2828,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2829,Sibírska,,1,,259019,0,0
27,1382_SO,1382_283,Hviezdna,,0,,259373,0,0
8,1382_NE,1382_2831,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2832,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2833,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2834,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2835,Sídlisko III,,0,,259020,0,0
8,1382_NE,1382_2839,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2843,Sídlisko III,,0,,259020,0,0
8,1382_NE,1382_2847,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2848,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2849,Pod Šalgovíkom,,1,,258971,0,0
22,1382_PD,1382_2850,Šidlovec,,0,,259290,0,0
4,1382_NE,1382_2851,Sídlisko III,,0,,258972,0,0
1,1382_PD,1382_2852,Solivar,,1,,258948,0,0
8,1382_NE,1382_2853,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2854,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2855,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2856,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2857,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2858,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2860,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2861,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2862,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2863,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2864,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2865,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2866,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2867,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2868,Pod Šalgovíkom,,1,,258971,0,0
1,1382_PD,1382_2869,Solivar,,1,,258948,0,0
4,1382_NE,1382_2870,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2871,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2872,Sídlisko III,,0,,259020,0,0
8,1382_NE,1382_2873,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2874,Sídlisko III,,0,,259020,0,0
33,1382_SO,1382_2877,Šváby-Delňa,,1,,259445,0,0
4,1382_NE,1382_2878,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2879,Sídlisko III,,0,,258972,0,0
33,1382_NE,1382_2880,Šváby-Delňa,,1,,259442,0,0
4,1382_NE,1382_2881,Pod Šalgovíkom,,1,,258971,0,0
33,1382_NE,1382_2882,Šváby-Delňa,,1,,259445,0,0
4,1382_NE,1382_2883,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2884,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2885,Sídlisko III,,0,,259020,0,0
14,1382_NE,1382_2886,Garrett,,1,,259173,0,0
14,1382_NE,1382_2887,Trojica-Rúrky,,0,,259209,0,0
8,1382_PD,1382_2888,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2889,Sídlisko III,,0,,259020,0,0
8,1382_NE,1382_2891,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2892,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2893,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2894,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2895,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2896,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2897,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2898,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2899,Sídlisko III,,0,,259020,0,0
7,1382_PD,1382_29,Budovateľská,,1,,259012,0,0
4,1382_NE,1382_2900,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2901,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2902,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2904,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2905,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2906,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2907,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2908,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2909,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2910,Sídlisko III,,0,,258972,0,0
2,1382_PD,1382_2913,Obrancov mieru,,0,,258965,0,0
12,1382_PD,1382_2914,Šidlovec,,0,,259117,0,0
12,1382_PD,1382_2915,Sibírska,,1,,259119,0,0
8,1382_NE,1382_2918,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2919,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2920,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2921,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_2922,Sibírska,,1,,259019,0,0
8,1382_NE,1382_2923,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_2924,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_2925,Sídlisko III,,0,,258972,0,0
8,1382_PD,1382_2926,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2927,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2928,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2929,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2930,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2931,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2932,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2933,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2934,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2935,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2936,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2937,Sídlisko III,,0,,259020,0,0
4,1382_PD,1382_294,Pod Šalgovíkom,,1,,258971,0,0
8,1382_PD,1382_2940,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2941,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2942,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2943,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2944,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2945,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2946,Trojica,,0,,259018,0,0
8,1382_PD,1382_2947,Sibírska,,1,,259017,0,0
8,1382_PD,1382_2949,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2950,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2951,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2952,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2953,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2954,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2955,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2956,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2957,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2958,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2959,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2960,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2961,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2962,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2963,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2964,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2966,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2967,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2968,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2969,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2970,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2971,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2972,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2973,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2974,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2975,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2976,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2978,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2979,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2980,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2981,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2982,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2983,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2984,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2985,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2986,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2987,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2988,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2991,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2992,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2993,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2994,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2995,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2996,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2997,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2998,Sibírska,,1,,259019,0,0
8,1382_PD,1382_2999,Sibírska,,1,,259019,0,0
8,1382_SO,1382_3,Sibírska,,1,,259019,0,0
5D,1382_PD,1382_30,Dúbrava,,0,,258999,0,0
29,1382_NE,1382_300,Sídlisko III,,0,,259417,0,0
8,1382_PD,1382_3000,Sibírska,,1,,259019,0,0
8,1382_PD,1382_3001,Sibírska,,1,,259019,0,0
8,1382_PD,1382_3002,Sibírska,,1,,259019,0,0
38,1382_PD,1382_3003,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3004,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3005,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3006,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3007,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3008,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3009,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3011,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3012,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3013,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3014,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3015,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3016,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3017,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3018,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3019,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3020,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3021,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3022,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3023,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3024,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3025,Sídlisko III,,0,,259487,0,0
22,1382_PD,1382_3026,Teriakovce,,1,,259299,0,0
38,1382_PD,1382_3027,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3028,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3030,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3031,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3032,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3033,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3034,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3035,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3036,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3037,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3038,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3039,Sídlisko III,,0,,259487,0,0
13,1382_SO,1382_304,Čierny most,,0,,259129,0,0
38,1382_PD,1382_3040,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3041,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3042,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3043,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3044,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3045,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3046,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3047,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3048,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3049,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3050,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3051,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3052,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3053,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3054,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3055,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3056,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3057,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3058,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3059,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3060,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3061,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3062,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3063,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3064,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3065,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3066,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3067,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3068,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3070,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3071,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3072,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3073,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3074,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3075,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3076,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3077,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3078,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3079,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3080,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3081,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3082,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3083,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3084,Sibírska,,1,,259488,0,0
8,1382_PD,1382_3085,Sídlisko III,,0,,259020,0,0
38,1382_PD,1382_3086,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3087,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3088,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3089,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3090,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3091,Sibírska,,1,,259488,0,0
